problem,precision,strategy,log10s,p25_regret,median_regret,p75_regret,chol_frac,fitfail_frac,mean_median_offdiag,mean_frac_underflow,mean_ls_scaled,mean_ls_unscaled
Ackley2,float64,UCB,0.0,2.2135622902363754,2.7634028049228374,3.0702130332964512,0.0,0.0,0.06428732078068927,0.20843214715520542,0.07063384395075295,0.07805011956998945
Ackley2,float64,UCB,1.0,1.71242494655116,2.269904688811533,3.5041913212431415,0.0,0.0,0.06604089361948073,0.17997365097204845,0.5746333297847955,0.0922117598212316
Ackley2,float64,UCB,2.0,2.362330410052984,5.230538546563118,15.899080832105824,0.0,0.0,0.08405516468048647,0.3820816857119401,3.040708141086165,0.12291872940563703
Ackley2,float64,UCB,3.0,4.49320029539739,7.078334286240029,13.89803621655223,0.0,0.0,3.053233638165183e-05,0.769169956445694,6.479548420697449,0.30622892248718697
Ackley2,float64,UCB,4.0,9.00386251990751,10.961585797325316,12.715514898802304,0.0,0.0,0.0,0.9839262247085572,1.211891796151291,0.3524680396042016
Ackley2,float64,UCB,5.0,9.311748738617403,11.149679975289795,14.229783426142122,0.0,0.0,0.0,0.9968379497528076,0.28961153055564287,0.2896120855128449
Ackley2,float64,Random,0.0,10.766911470595307,13.89803621655223,15.192257077924745,0.0,0.0,nan,nan,nan,nan
Ackley2,float64,Random,1.0,10.766911470595307,13.89803621655223,15.192257077924745,0.0,0.0,nan,nan,nan,nan
Ackley2,float64,Random,2.0,10.766911470595307,13.89803621655223,15.192257077924745,0.0,0.0,nan,nan,nan,nan
Ackley2,float64,Random,3.0,10.766911470595307,13.89803621655223,15.192257077924745,0.0,0.0,nan,nan,nan,nan
Ackley2,float64,Random,4.0,10.766911470595307,13.89803621655223,15.192257077924745,0.0,0.0,nan,nan,nan,nan
Ackley2,float64,Random,5.0,10.766911470595307,13.89803621655223,15.192257077924745,0.0,0.0,nan,nan,nan,nan
Ackley2,float32,UCB,0.0,1.7298966874481505,2.4498197146231466,3.1734408746791947,0.0,0.0,0.11389170143434058,0.1791831394036611,0.08041167519986629,6.253391602883736
Ackley2,float32,UCB,1.0,1.7141817556110337,2.762433052782758,4.264938404668452,0.06666666666666667,0.0,0.10955369291671863,0.21554677529881397,0.5579001655181249,0.10634605810046197
Ackley2,float32,UCB,2.0,3.147253047476536,4.296570419692149,14.904976259345455,0.0,0.0,0.03370942065081887,0.3546772122383118,4.915233792861303,0.09586283589402834
Ackley2,float32,UCB,3.0,9.023711436884803,10.891658789941873,13.181410500393609,0.0,0.0,0.0,0.9449275414148967,0.30498862514893216,0.25710746794939043
Ackley2,float32,UCB,4.0,10.922052968975088,12.24060631829126,14.714179455806388,0.0,0.0,7.259759542581982e-27,0.9617918372154236,24.857244890928268,0.785551123941938
Ackley2,float32,UCB,5.0,9.164269706771835,12.259585917826248,14.55160287817761,0.06666666666666667,0.0,0.0,0.9857707540194194,11.032486748695373,27.048657063643137
Ackley2,float32,Random,0.0,10.766911470595307,13.898038646416595,15.192257077924745,0.0,0.0,nan,nan,nan,nan
Ackley2,float32,Random,1.0,10.766911470595307,13.898038646416595,15.192257077924745,0.0,0.0,nan,nan,nan,nan
Ackley2,float32,Random,2.0,10.766911470595307,13.898038646416595,15.192257077924745,0.0,0.0,nan,nan,nan,nan
Ackley2,float32,Random,3.0,10.766911470595307,13.898038646416595,15.192257077924745,0.0,0.0,nan,nan,nan,nan
Ackley2,float32,Random,4.0,10.766911470595307,13.898038646416595,15.192257077924745,0.0,0.0,nan,nan,nan,nan
Ackley2,float32,Random,5.0,10.766911470595307,13.898038646416595,15.19226143391559,0.0,0.0,nan,nan,nan,nan
